ISD Code,ISD Name,District Code,District Name,County Code,County Name,Entity Type,School Level,Locale,Fiscal Year,Revenue,Expenditures,Fund Balance,Years in Deficit,Pupil FTE Count,Resident Pupils Leaving,Non-Resident Pupils Coming,Current Ratio,Current Ratio Quartile,Fund Balance Change,Fund Balance Change Quartile,Operating Margin,Operating Margin Quartile,Debt Service Coverage Ratio,Debt Service Coverage Ratio Quartile,Days Cash on Hand,Days Cash on Hand Quartile,Fund Balance as % of Revenue,Fund Balance as % of Revenue Quartile,Fund Balance as % of Expenditure,Fund Balance as % of Expenditure Quartile,Revenue/Expenditure Ratio,Revenue/Expenditure Ratio Quartile,Enrollment Trend,Enrollment Trend Quartile,Compensation Trend,Compensation Trend Quartile
"82","Wayne RESA","82055","Grosse Pointe Public Schools","82","Wayne","LEA District","Elem thru High School","Suburb: Large","2017","101338819.41","101465121.07","6856548.88","0.00","7927.75","281.58","57.00","1.47","3","-1.81","3","-0.12","4","23.59","4","25.53","3.00","6.77","4","6.87","4","1","3","-0.97","3","0.5","2"
"39","Kalamazoo RESA","39065","Gull Lake Community Schools","39","Kalamazoo","LEA District","Elem thru High School","Suburb: Midsize","2017","34442300.73","33812077.19","4017380.28","0.00","3572.70","306.08","880.74","1.83","3","18.61","2","2.85","2","40.68","4","42.66","3.00","11.66","3","12.85","3","1.02","2","1.86","2","2.06","3"
"52","Marquette-Alger RESA","52040","Gwinn Area Community Schools","52","Marquette","LEA District","Elem thru High School","Rural: Remote","2017","10713526.42","11388598.64","-406652.86","1.00","1069.24","419.90","20.00","0.83","4","-251.5","4","-3.29","4","6.19","1","0.89","4.00","-3.8","4","-3.72","4","0.94","4","3.59","1","0.8","3"
"11","Berrien RESA","11670","Hagar Township S/D #6","11","Berrien","LEA District","Elem_Middle School","Rural: Fringe","2017","682143.37","605545.66","221488.89","0.00","77.47","25.16","66.00","3.13","1","52.87","1","11.23","1","0.11","1","116.91","1.00","32.47","1","36.62","1","1.13","1","0.7","2","-17.3","1"
"35","Iosco RESA","35020","Hale Area Schools","35","Iosco","LEA District","Elem thru High School","Rural: Remote","2017","3997620.86","3971247.82","936662.56","0.00","383.63","100.99","44.00","2.9","1","2.9","3","0.66","3","13.98","3","104.43","1.00","23.43","1","24.89","1","1.01","2","-7.57","4","-1.31","2"
"70","Ottawa Area ISD","03100","Hamilton Community Schools","03","Allegan","LEA District","Elem thru High School","Rural: Fringe","2017","28492964.77","27936635.52","5301189.49","0.00","3002.10","262.68","677.75","2.79","1","11.72","2","4.06","2","24.43","4","50.05","2.00","18.61","2","19.67","2","1.02","2","7.37","1","2.28","3"
"82","Wayne RESA","82977","Hamtramck Academy","82","Wayne","PSA District","Elem_Middle School","Suburb: Large","2017","4683464.00","4677702.00","21855.00","0.00","514.22",,"516.00","1.03","4","35.8","1","0.12","3",,,"1.65","4.00","0.47","4","0.47","4","1","3","0.2","2",,
"82","Wayne RESA","82060","Hamtramck, School District of the City of","82","Wayne","LEA District","Elem thru High School","Suburb: Large","2017","35185019.72","32620486.38","9489458.89","0.00","3123.06","3096.26","319.00","1.5","3","37.03","1","7.29","1","0.46","1","77.06","1.00","26.97","1","29.97","1","1.08","1","5.1","1","3.68","3"
"31","Copper Country ISD","31010","Hancock Public Schools","31","Houghton","LEA District","Elem thru High School","Rural: Fringe","2017","6892693.83","6904412.80","300211.46","0.00","763.02","250.48","83.03","1.15","4","-3.76","4","-0.17","4","19.08","4","52.24","2.00","4.36","4","4.39","4","1","3","-4.71","4","-0.09","2"
"82","Wayne RESA","82986","Hanley International Academy","82","Wayne","PSA District","Elem_Middle School","Suburb: Large","2017","6438931.92","6366652.29","1690290.39","0.00","655.12",,"657.00","2.79","1","4.47","3","13.24","1","12.01","3","55.42","2.00","26.25","1","30.45","1","1.01","2","2.15","2",,
"38","Jackson ISD","38100","Hanover-Horton School District","38","Jackson","LEA District","Elem thru High School","Rural: Distant","2017","10355471.76","10115778.06","408262.51","0.00","1140.38","250.51","385.00","1.15","4","142.19","1","2.31","2","6.27","1","56.36","2.00","3.94","4","4.05","4","1.02","2","1.69","2","4.57","4"
"32","Huron ISD","32060","Harbor Beach Community Schools","32","Huron","LEA District","Elem thru High School","Rural: Remote","2017","5127378.83","4985037.77","3277298.57","0.00","502.33","68.15","73.00","8.61","1","4.54","3","3.26","2","12.88","3","214.55","1.00","63.92","1","67.84","1","1.03","2","-3.65","4","6.59","4"
"15","Charlevoix-Emmet ISD","24020","Harbor Springs School District","24","Emmet","LEA District","Elem thru High School","Rural: Distant","2017","11531703.64","11663677.46","2267141.57","0.00","799.97","139.88","92.66","2.6","2","-5.5","4","-0.41","4","45.08","4","103.99","1.00","19.66","2","19.82","2","0.99","4","-2.17","3","-0.07","2"
"13","Calhoun Intermediate School District","13070","Harper Creek Community Schools","13","Calhoun","LEA District","Elem thru High School","Rural: Fringe","2017","26971074.87","26681118.40","2753395.80","0.00","2745.62","354.89","747.88","2.09","2","11.77","2","1.08","3","24.19","4","12.97","4.00","10.21","3","10.37","3","1.01","2","2.88","1","1.86","3"
"18","Clare-Gladwin Regional Education Service District","18060","Harrison Community Schools","18","Clare","LEA District","Elem thru High School","Town: Distant","2017","13966535.99","13676357.04","2014021.87","0.00","1392.15","249.85","18.07","1.76","3","16.83","2","3.7","2","9.1","2","66.95","2.00","14.42","2","15.15","2","1.02","2","-0.39","2","0","2"
"53","West Shore Educational Service District","64040","Hart Public School District","64","Oceana","LEA District","Elem thru High School","Town: Distant","2017","13642543.37","13586435.00","1821980.10","0.00","1314.52","168.02","106.11","1.64","3","3.18","3","1.49","3","7.88","2","72.94","2.00","13.36","2","14.2","3","1","3","-1.67","3","0.96","3"
"80","Van Buren ISD","80120","Hartford Public Schools","80","Van Buren","LEA District","Elem thru High School","Town: Fringe","2017","12968698.85","13638796.35","2638991.86","0.00","1303.09","274.04","173.14","2.78","1","-20.25","4","-5.17","4","8.34","2","45.62","2.00","20.35","2","20.88","2","0.95","4","-3.17","4","1.89","3"
"47","Livingston ESA","47060","Hartland Consolidated Schools","47","Livingston","LEA District","Elem thru High School","Suburb: Large","2017","53737476.94","52719067.50","4357743.02","0.00","5535.06","463.54","870.30","1.46","3","30.5","1","1.9","2","29.24","4","34.31","3.00","8.11","3","8.94","3","1.02","2","-0.09","2","3.9","4"
"33","Ingham ISD","33060","Haslett Public Schools","33","Ingham","LEA District","Elem thru High School","Suburb: Large","2017","29426114.34","29140299.77","1938534.32","0.00","2735.41","238.82","578.08","1.42","3","17.29","2","0.97","3","13.03","3","20.30","4.00","6.59","4","6.93","4","1.01","2","0.66","2","-0.24","2"
"08","Barry ISD","08030","Hastings Area School District","08","Barry","LEA District","Elem thru High School","Town: Distant","2017","24261798.08","24336553.33","2649536.69","0.00","2695.72","477.72","215.54","1.47","3","-2.74","3","0.09","3","18.47","4","66.59","2.00","10.92","3","11.19","3","1","3","0.88","2","-1.98","2"
"63","Oakland Schools","63130","Hazel Park, School District of the City of","63","Oakland","LEA District","Elem thru High School","Suburb: Large","2017","36738400.34","36409211.16","-5632332.24","11.00","3381.01","609.26","1313.00","0.58","4","5.52","3","2.58","2","11.86","3","22.80","4.00","-15.33","4","-15.85","4","1.01","2","3.18","1","-1.67","2"
"73","Saginaw ISD","73210","Hemlock Public School District","73","Saginaw","LEA District","Elem thru High School","Rural: Fringe","2017","11642349.20","11068602.40","1665519.65","0.00","1217.23","247.43","251.62","1.77","3","52.55","1","4.95","1","13.69","3","53.59","2.00","14.31","2","15.51","2","1.05","1","0.51","2","2.72","3"
"82","Wayne RESA","82926","Henry Ford Academy","82","Wayne","PSA District","High School","City: Small","2017","4752840.07","4752840.07","0.00",,"511.46",,"514.25","1","4",,,"1.05","3",,,"20.32","4.00",,,,,"1","3","-1.43","3","3.71","4"
"82","Wayne RESA","82703","University Preparatory Art & Design","82","Wayne","PSA District","Elem thru High School","City: Large","2017","11390281.95","11131839.47","2562025.70","0.00","1233.22",,"1239.00","2.85","1","11.22","2","2.37","2",,,"56.26","2.00","22.49","1","23.15","2","1.02","2","4.83","1",,
"62","Newaygo County RESA","62060","Hesperia Community Schools","62","Newaygo","LEA District","Elem thru High School","Rural: Distant","2017","9646269.44","9838754.36","821036.98","0.00","987.68","115.53","132.71","1.8","3","-18.99","4","-2","4","14.01","3","7.94","4.00","8.51","3","8.8","3","0.98","4","-1.62","3","5.22","4"
"04","Alpena-Montmorency-Alcona ESD","60020","Hillman Community Schools","60","Montmorency","LEA District","Elem thru High School","Rural: Remote","2017","4593024.01","4398463.69","773732.33","0.00","437.47","42.83","60.00","2.63","2","33.59","1","5","1","10.77","2","65.39","2.00","16.85","2","17.91","2","1.04","1","-7.44","4","-4.32","1"
"30","Hillsdale ISD","30020","Hillsdale Community Schools","30","Hillsdale","LEA District","Elem thru High School","Town: Distant","2017","13647879.23","13190859.81","1370349.10","0.00","1357.06","1063.57","223.40","1.51","3","50.04","1","3.4","2","0.66","1","47.59","2.00","10.04","3","11.08","3","1.03","2","1.68","2","-2.22","2"
"30","Hillsdale ISD","30901","Hillsdale Preparatory School","30","Hillsdale","PSA District","Elem_Middle School","Town: Distant","2017","1260616.10","1318434.67","210652.70","0.00","158.87",,"159.54","2.38","2","-21.54","4","3.9","2",,,"33.47","3.00","16.71","2","17.79","2","0.96","4","22.21","1","-39.1","1"
"70","Ottawa Area ISD","70020","Holland City School District","70","Ottawa","LEA District","Elem thru High School","City: Small","2017","43730009.64","43808363.93","2553926.81","0.00","3773.56","1886.98","397.43","1.52","3","-2.98","3","-0.18","4","16.2","3","16.65","4.00","5.84","4","6.01","4","1","3","-2.11","3","-2.27","2"
"63","Oakland Schools","63911","Holly Academy","63","Oakland","PSA District","Elem_Middle School","Town: Fringe","2017","6817196.91","6916133.96","1812286.19","0.00","765.76",,"766.00","3.7","1","-5.18","4","6.23","1","7.64","2","68.38","2.00","26.58","1","28.58","1","0.99","4","-1.87","3","4.31","4"
"63","Oakland Schools","63210","Holly Area School District","63","Oakland","LEA District","Elem thru High School","Town: Fringe","2017","36443966.11","35690619.36","2302509.39","0.00","3279.38","1207.00","154.36","1.34","4","48.63","1","2.07","2","26.6","4","35.67","3.00","6.32","4","6.73","4","1.02","2","-2.29","3","0.75","3"
"33","Ingham ISD","33070","Holt Public Schools","33","Ingham","LEA District","Elem thru High School","Suburb: Large","2017","60195646.47","60329457.47","5647735.00","0.00","5556.91","638.43","1361.00","1.72","3","-2.31","3","0.39","3","22.93","4","26.76","3.00","9.38","3","9.79","3","1","3","-1.47","3","0.05","2"
"61","Muskegon Area ISD","61120","Holton Public Schools","61","Muskegon","LEA District","Elem thru High School","Rural: Distant","2017","8239505.87","8226964.87","627676.98","0.00","852.53","224.77","126.00","1.23","4","2.04","3","1.83","2","11.64","3","79.84","1.00","7.62","3","7.78","4","1","3","-2.83","3","-2.58","1"
"13","Calhoun Intermediate School District","13080","Homer Community School District","13","Calhoun","LEA District","Elem thru High School","Rural: Distant","2017","10128991.79","10124363.35","950376.15","0.00","1064.55","68.40","369.00","1.45","3","0.49","3","0.92","3","18.11","4","45.92","2.00","9.38","3","9.76","3","1","3","-0.26","2","0.26","2"
"81","Washtenaw ISD","81901","Honey Creek Community School","81","Washtenaw","PSA District","Elem_Middle School","Suburb: Large","2017","2912817.00","2882586.00","534852.00","0.00","247.00",,"247.00","2.21","2","5.99","3","1.04","3","0.39","1","64.11","2.00","18.36","2","20.19","2","1.01","2","-0.3","2","16.64","4"
"82","Wayne RESA","82942","Hope Academy","82","Wayne","PSA District","Elem_Middle School","City: Large","2017","4745293.16","4663808.82","683429.43","0.00","498.05",,"503.00","6.02","1","13.54","2","17.58","1","17.23","4","1.46","4.00","14.4","2","17.63","2","1.02","2","-3.93","4",,
"82","Wayne RESA","82957","Hope of Detroit Academy","82","Wayne","PSA District","Elem thru High School","City: Large","2017","13834656.55","13950176.19","1038322.27","0.00","777.19",,"779.00","2.19","2","-10.01","4","-0.33","4","3.67","1","13.46","4.00","7.51","4","16.79","2","0.99","4","36.92","1",,
"03","Allegan Area Educational Service Agency","03070","Hopkins Public Schools","03","Allegan","LEA District","Elem thru High School","Rural: Distant","2017","15232919.85","14887653.58","1905534.22","0.00","1680.02","174.28","435.97","1.76","3","22.13","2","2.27","2","25.94","4","41.03","3.00","12.51","3","13.39","3","1.02","2","2.8","1","12.88","4"
"72","C.O.O.R. ISD","72020","Houghton Lake Community Schools","72","Roscommon","LEA District","Elem thru High School","Rural: Fringe","2017","14338774.02","15451324.87","2094763.00","0.00","1279.87","345.00","89.00","2.26","2","-34.69","4","-7.31","4","27.77","4","50.76","2.00","14.61","2","14.97","2","0.93","4","-2.09","3","0.48","2"
"31","Copper Country ISD","31110","Houghton-Portage Township School District","31","Houghton","LEA District","Elem thru High School","Rural: Fringe","2017","12007299.16","12249401.83","1977952.96","0.00","1383.20","99.57","594.00","1.57","3","-10.91","4","-1.78","4","63.73","4","14.71","4.00","16.47","2","16.75","2","0.98","4","2.54","1","2.22","3"
"47","Livingston ESA","47070","Howell Public Schools","47","Livingston","LEA District","Elem thru High School","Suburb: Midsize","2017","67474048.90","66912093.14","9808214.33","0.00","7106.65","1796.53","314.01","2.08","2","6.08","3","1.15","3","18.6","4","51.73","2.00","14.54","2","15.27","2","1.01","2","-2.17","3","-3.26","1"
"46","Lenawee ISD","46080","Hudson Area Schools","46","Lenawee","LEA District","Elem thru High School","Rural: Distant","2017","10032871.26","9823286.01","1258472.77","0.00","983.34","228.86","219.61","1.45","3","19.98","2","2.09","2","7.58","2","17.01","4.00","12.54","3","13.13","3","1.02","2","4.3","1","-1.6","2"
"70","Ottawa Area ISD","70190","Hudsonville Public School District","70","Ottawa","LEA District","Elem thru High School","Suburb: Large","2017","67007873.04","66375214.28","9334177.17","0.00","6757.18","1094.51","435.10","2.2","2","7.27","2","0.94","3","15.44","3","35.35","3.00","13.93","2","14.52","2","1.01","2","3.82","1","1.61","3"
"50","Macomb ISD","50903","Huron Academy","50","Macomb","PSA District","Elem_Middle School","Suburb: Large","2017","4783960.00","5006940.00","940180.00","0.00","570.09",,"575.00","2.96","1","-19.17","4","11.77","1","11.02","3","34.17","3.00","19.65","2","23.12","2","0.96","4","10.86","1",,
"82","Wayne RESA","82340","Huron School District","82","Wayne","LEA District","Elem thru High School","Suburb: Large","2017","27350884.79","27026785.75","2445011.51","0.00","2603.18","334.53","567.77","1.4","3","15.28","2","3.45","2","12.36","3","42.48","3.00","8.94","3","9.92","3","1.01","2","1.11","2","-1.14","2"
"63","Oakland Schools","63220","Huron Valley Schools","63","Oakland","LEA District","Elem thru High School","Suburb: Large","2017","91804891.35","96046009.51","6550455.76","0.00","9083.12","808.91","904.78","1.51","3","-39.3","4","-4.07","4","22.42","4","17.47","4.00","7.14","4","6.9","4","0.96","4","-3.03","4","-10.27","1"
"58","Monroe ISD","58070","Ida Public School District","58","Monroe","LEA District","Elem thru High School","Rural: Fringe","2017","13665797.34","13963300.32","3602758.27","0.00","1459.50","148.22","349.67","3.07","1","-7.63","4","2.01","2",,,"71.38","2.00","26.36","1","27.45","1","0.98","4","-1.19","3","4.37","4"
"44","Lapeer ISD","44060","Imlay City Community Schools","44","Lapeer","LEA District","Elem thru High School","Town: Distant","2017","20832184.92","19736656.84","3768299.00","0.00","2073.84","303.72","206.61","2.46","2","40.99","1","5.26","1","29.4","4","38.70","3.00","18.09","2","20.13","2","1.06","1","-0.22","2","-0.31","2"
"16","Cheb-Otsego-Presque Isle ESD","16050","Inland Lakes Schools","16","Cheboygan","LEA District","Elem thru High School","Rural: Remote","2017","7243909.37","7171137.99","1214428.82","0.00","718.97","154.80","63.00","2.3","2","6.37","3","1.62","3","13.29","3","81.40","1.00","16.76","2","17.54","2","1.01","2","-4.61","4","-2.87","1"
"25","Genesee ISD","25905","International Academy of Flint","25","Genesee","PSA District","Elem thru High School","City: Small","2017","8893263.67","9009719.69","2182701.00","0.00","948.27",,"951.00","2.86","1","-5.07","4","14.89","1","13.48","3","49.32","2.00","24.54","1","28.85","1","0.99","4","-12.62","4",,
"73","Saginaw ISD","73912","International Academy of Saginaw","73","Saginaw","PSA District","Elem_Middle School","Suburb: Midsize","2017","3089923.97","3147647.13","1.00","0.00","301.51",,"305.00","1","4","-100","4","0","4",,,"58.54","2.00","0","4","0","4","0.98","4","25.88","1",,
"34","Ionia ISD","34010","Ionia Public Schools","34","Ionia","LEA District","Elem thru High School","Rural: Fringe","2017","28276263.80","28524293.54","2483129.21","0.00","2972.86","393.23","388.40","1.59","3","-9.08","4","-0.88","4","11.97","3","24.69","3.00","8.78","3","8.98","3","0.99","4","-2.28","3","2.67","3"
